order_id,ship_postal_code,ship_address,freight,order_date,ship_region,ship_city,shipped_date,ship_name,employee_id,ship_country,required_date,customer_id,ship_via
10778,S-958 22,Berguvsvägen  8,6.78999996,1997-12-16,SP,Luleå,1997-12-24,Berglunds snabbköp,3,Sweden,1998-01-13,BERGS,1
10779,04179,Heerstr. 22,58.1300011,1997-12-16,SP,Leipzig,1998-01-14,Morgenstern Gesundkost,3,Germany,1998-01-13,MORGK,2
10780,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,42.1300011,1997-12-16,Lara,Barquisimeto,1997-12-25,LILA-Supermercado,2,Venezuela,1997-12-30,LILAS,1
10781,90110,Torikatu 38,73.1600037,1997-12-17,SP,Oulu,1997-12-19,Wartian Herkku,2,Finland,1998-01-14,WARTH,3
10782,1010,Cerrito 333,1.10000002,1997-12-17,SP,Buenos Aires,1997-12-22,Cactus Comidas para llevar,9,Argentina,1998-01-14,CACTU,3
10783,05454-876,"Rua do Paço, 67",124.980003,1997-12-18,RJ,Rio de Janeiro,1997-12-19,Hanari Carnes,4,Brazil,1998-01-15,HANAR,2
10784,24100,Via Ludovico il Moro 22,70.0899963,1997-12-18,SP,Bergamo,1997-12-22,Magazzini Alimentari Riuniti,4,Italy,1998-01-15,MAGAA,3
10785,1081,5ª Ave. Los Palos Grandes,1.50999999,1997-12-18,DF,Caracas,1997-12-24,GROSELLA-Restaurante,1,Venezuela,1998-01-15,GROSR,3
10786,05487-020,"Alameda dos Canàrios, 891",110.870003,1997-12-19,SP,Sao Paulo,1997-12-23,Queen Cozinha,8,Brazil,1998-01-16,QUEEN,1
10787,31000,1 rue Alsace-Lorraine,249.929993,1997-12-19,SP,Toulouse,1997-12-26,La maison d'Asie,2,France,1998-01-02,LAMAI,1
10788,01307,Taucherstraße 10,42.7000008,1997-12-22,SP,Cunewalde,1998-01-19,QUICK-Stop,1,Germany,1998-01-19,QUICK,2
10789,59000,"184, chaussée de Tournai",100.599998,1997-12-22,SP,Lille,1997-12-31,Folies gourmandes,1,France,1998-01-19,FOLIG,2
10790,04876-786,"Av. Brasil, 442",28.2299995,1997-12-22,SP,Campinas,1997-12-26,Gourmet Lanchonetes,6,Brazil,1998-01-19,GOURL,1
10791,80805,Berliner Platz 43,16.8500004,1997-12-23,SP,München,1998-01-01,Frankenversand,6,Germany,1998-01-20,FRANK,2
10792,01-012,ul. Filtrowa 68,23.7900009,1997-12-23,SP,Warszawa,1997-12-31,Wolski Zajazd,1,Poland,1998-01-20,WOLZA,3
10793,CO7 6JX,Brook Farm Stratford St. Mary,4.51999998,1997-12-24,Essex,Colchester,1998-01-08,Around the Horn,3,UK,1998-01-21,AROUT,3
10794,02389-673,"Rua da Panificadora, 12",21.4899998,1997-12-24,RJ,Rio de Janeiro,1998-01-02,Que Delícia,6,Brazil,1998-01-21,QUEDE,1
10795,8010,Kirchgasse 6,126.660004,1997-12-24,SP,Graz,1998-01-20,Ernst Handel,8,Austria,1998-01-21,ERNSH,2
10796,5022,Carrera 22 con Ave. Carlos Soublette #8-35,26.5200005,1997-12-25,Táchira,San Cristóbal,1998-01-14,HILARION-Abastos,3,Venezuela,1998-01-22,HILAA,1
10797,52066,Walserweg 21,33.3499985,1997-12-25,SP,Aachen,1998-01-05,Drachenblut Delikatessen,7,Germany,1998-01-22,DRACD,2
10798,PO31 7PJ,Garden House Crowther Way,2.32999992,1997-12-26,Isle of Wight,Cowes,1998-01-05,Island Trading,2,UK,1998-01-23,ISLAT,1
10799,14776,Maubelstr. 90,30.7600002,1997-12-26,SP,Brandenburg,1998-01-05,Königlich Essen,9,Germany,1998-02-06,KOENE,3
10800,OX15 4NB,90 Wadhurst Rd.,137.440002,1997-12-26,SP,London,1998-01-05,Seven Seas Imports,1,UK,1998-01-23,SEVES,3
10801,28023,"C/ Araquil, 67",97.0899963,1997-12-29,SP,Madrid,1997-12-31,Bólido Comidas preparadas,4,Spain,1998-01-26,BOLID,2
10802,1734,Vinbæltet 34,257.26001,1997-12-29,SP,Kobenhavn,1998-01-02,Simons bistro,4,Denmark,1998-01-26,SIMOB,2
10803,08737-363,"Rua do Mercado, 12",55.2299995,1997-12-30,SP,Resende,1998-01-06,Wellington Importadora,4,Brazil,1998-01-27,WELLI,1
10804,OX15 4NB,90 Wadhurst Rd.,27.3299999,1997-12-30,SP,London,1998-01-07,Seven Seas Imports,6,UK,1998-01-27,SEVES,2
10805,97201,89 Jefferson Way Suite 2,237.339996,1997-12-30,OR,Portland,1998-01-09,The Big Cheese,2,USA,1998-01-27,THEBI,3
10806,69004,"2, rue du Commerce",22.1100006,1997-12-31,SP,Lyon,1998-01-05,Victuailles en stock,3,France,1998-01-28,VICTE,2
10807,10100,Via Monte Bianco 34,1.36000001,1997-12-31,SP,Torino,1998-01-30,Franchi S.p.A.,4,Italy,1998-01-28,FRANS,1
10808,99508,2743 Bering St.,45.5299988,1998-01-01,AK,Anchorage,1998-01-09,Old World Delicatessen,2,USA,1998-01-29,OLDWO,3
10809,08737-363,"Rua do Mercado, 12",4.86999989,1998-01-01,SP,Resende,1998-01-07,Wellington Importadora,7,Brazil,1998-01-29,WELLI,1
10810,V3F 2K1,2319 Elm St.,4.32999992,1998-01-01,BC,Vancouver,1998-01-07,Laughing Bacchus Wine Cellars,2,Canada,1998-01-29,LAUGB,3
10811,4980,Ave. 5 de Mayo Porlamar,31.2199993,1998-01-02,Nueva Esparta,I. de Margarita,1998-01-08,LINO-Delicateses,8,Venezuela,1998-01-30,LINOD,1
10812,42100,Strada Provinciale 124,59.7799988,1998-01-02,SP,Reggio Emilia,1998-01-12,Reggiani Caseifici,5,Italy,1998-01-30,REGGC,1
10813,02389-890,"Av. Copacabana, 267",47.3800011,1998-01-05,RJ,Rio de Janeiro,1998-01-09,Ricardo Adocicados,1,Brazil,1998-02-02,RICAR,1
10814,69004,"2, rue du Commerce",130.940002,1998-01-05,SP,Lyon,1998-01-14,Victuailles en stock,3,France,1998-02-02,VICTE,3
10815,83720,187 Suffolk Ln.,14.6199999,1998-01-05,ID,Boise,1998-01-14,Save-a-lot Markets,2,USA,1998-02-02,SAVEA,3
10816,97403,2732 Baker Blvd.,719.780029,1998-01-06,OR,Eugene,1998-02-04,Great Lakes Food Market,4,USA,1998-02-03,GREAL,2
10817,14776,Maubelstr. 90,306.070007,1998-01-06,SP,Brandenburg,1998-01-13,Königlich Essen,3,Germany,1998-01-20,KOENE,2
10818,24100,Via Ludovico il Moro 22,65.4800034,1998-01-07,SP,Bergamo,1998-01-12,Magazzini Alimentari Riuniti,7,Italy,1998-02-04,MAGAA,3
10819,1010,Cerrito 333,19.7600002,1998-01-07,SP,Buenos Aires,1998-01-16,Cactus Comidas para llevar,2,Argentina,1998-02-04,CACTU,3
10820,87110,2817 Milton Dr.,37.5200005,1998-01-07,NM,Albuquerque,1998-01-13,Rattlesnake Canyon Grocery,3,USA,1998-02-04,RATTC,2
10821,82520,P.O. Box 555,36.6800003,1998-01-08,WY,Lander,1998-01-15,Split Rail Beer & Ale,1,USA,1998-02-05,SPLIR,1
10822,98034,722 DaVinci Blvd.,7.0,1998-01-08,WA,Kirkland,1998-01-16,Trail's Head Gourmet Provisioners,6,USA,1998-02-05,TRAIH,3
10823,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,163.970001,1998-01-09,Lara,Barquisimeto,1998-01-13,LILA-Supermercado,5,Venezuela,1998-02-06,LILAS,2
10824,S-844 67,Åkergatan 24,1.23000002,1998-01-09,SP,Bräcke,1998-01-30,Folk och fä HB,8,Sweden,1998-02-06,FOLKO,1
10825,52066,Walserweg 21,79.25,1998-01-09,SP,Aachen,1998-01-14,Drachenblut Delikatessen,1,Germany,1998-02-06,DRACD,1
10826,67000,"24, place Kléber",7.09000015,1998-01-12,SP,Strasbourg,1998-02-06,Blondel père et fils,6,France,1998-02-09,BLONP,1
10827,13008,"12, rue des Bouchers",63.5400009,1998-01-12,SP,Marseille,1998-02-06,Bon app',1,France,1998-01-26,BONAP,2
10828,1010,Av. del Libertador 900,90.8499985,1998-01-13,SP,Buenos Aires,1998-02-04,Rancho grande,9,Argentina,1998-01-27,RANCH,1
10829,PO31 7PJ,Garden House Crowther Way,154.720001,1998-01-13,Isle of Wight,Cowes,1998-01-23,Island Trading,9,UK,1998-02-10,ISLAT,1
10830,05634-030,"Av. Inês de Castro, 414",81.8300018,1998-01-13,SP,Sao Paulo,1998-01-21,Tradiçao Hipermercados,4,Brazil,1998-02-24,TRADH,2
10831,4110,Erling Skakkes gate 78,72.1900024,1998-01-14,SP,Stavern,1998-01-23,Santé Gourmet,3,Norway,1998-02-11,SANTG,2
10832,31000,1 rue Alsace-Lorraine,43.2599983,1998-01-14,SP,Toulouse,1998-01-19,La maison d'Asie,2,France,1998-02-11,LAMAI,2
10833,50739,Mehrheimerstr. 369,71.4899979,1998-01-15,SP,Köln,1998-01-23,Ottilies Käseladen,6,Germany,1998-02-12,OTTIK,2
10834,05634-030,"Av. Inês de Castro, 414",29.7800007,1998-01-15,SP,Sao Paulo,1998-01-19,Tradiçao Hipermercados,1,Brazil,1998-02-12,TRADH,3
10835,12209,Obere Str. 57,69.5299988,1998-01-15,SP,Berlin,1998-01-21,Alfred's Futterkiste,1,Germany,1998-02-12,ALFKI,3
10836,8010,Kirchgasse 6,411.880005,1998-01-16,SP,Graz,1998-01-21,Ernst Handel,7,Austria,1998-02-13,ERNSH,1
10837,S-958 22,Berguvsvägen  8,13.3199997,1998-01-16,SP,Luleå,1998-01-23,Berglunds snabbköp,9,Sweden,1998-02-13,BERGS,3
10838,4980,Ave. 5 de Mayo Porlamar,59.2799988,1998-01-19,Nueva Esparta,I. de Margarita,1998-01-23,LINO-Delicateses,3,Venezuela,1998-02-16,LINOD,3
10839,05634-030,"Av. Inês de Castro, 414",35.4300003,1998-01-19,SP,Sao Paulo,1998-01-22,Tradiçao Hipermercados,3,Brazil,1998-02-16,TRADH,3
10840,4980,Ave. 5 de Mayo Porlamar,2.71000004,1998-01-19,Nueva Esparta,I. de Margarita,1998-02-16,LINO-Delicateses,4,Venezuela,1998-03-02,LINOD,2
10841,B-6000,"Boulevard Tirou, 255",424.299988,1998-01-20,SP,Charleroi,1998-01-29,Suprêmes délices,5,Belgium,1998-02-17,SUPRD,2
10842,05033,Avda. Azteca 123,54.4199982,1998-01-20,SP,México D.F.,1998-01-29,Tortuga Restaurante,1,Mexico,1998-02-17,TORTU,3
10843,69004,"2, rue du Commerce",9.26000023,1998-01-21,SP,Lyon,1998-01-26,Victuailles en stock,4,France,1998-02-18,VICTE,2
10844,5020,Geislweg 14,25.2199993,1998-01-21,SP,Salzburg,1998-01-26,Piccolo und mehr,8,Austria,1998-02-18,PICCO,2
10845,01307,Taucherstraße 10,212.979996,1998-01-21,SP,Cunewalde,1998-01-30,QUICK-Stop,8,Germany,1998-02-04,QUICK,1
10846,B-6000,"Boulevard Tirou, 255",56.4599991,1998-01-22,SP,Charleroi,1998-01-23,Suprêmes délices,2,Belgium,1998-03-05,SUPRD,3
10847,83720,187 Suffolk Ln.,487.570007,1998-01-22,ID,Boise,1998-02-10,Save-a-lot Markets,4,USA,1998-02-05,SAVEA,3
10848,WX1 6LT,Berkeley Gardens 12  Brewery,38.2400017,1998-01-23,SP,London,1998-01-29,Consolidated Holdings,7,UK,1998-02-20,CONSH,2
10849,14776,Maubelstr. 90,0.560000002,1998-01-23,SP,Brandenburg,1998-01-30,Königlich Essen,9,Germany,1998-02-20,KOENE,2
10850,69004,"2, rue du Commerce",49.1899986,1998-01-23,SP,Lyon,1998-01-30,Victuailles en stock,1,France,1998-03-06,VICTE,1
10851,02389-890,"Av. Copacabana, 267",160.550003,1998-01-26,RJ,Rio de Janeiro,1998-02-02,Ricardo Adocicados,5,Brazil,1998-02-23,RICAR,1
10852,87110,2817 Milton Dr.,174.050003,1998-01-26,NM,Albuquerque,1998-01-30,Rattlesnake Canyon Grocery,8,USA,1998-02-09,RATTC,1
10853,68306,Forsterstr. 57,53.8300018,1998-01-27,SP,Mannheim,1998-02-03,Blauer See Delikatessen,9,Germany,1998-02-24,BLAUS,2
10854,8010,Kirchgasse 6,100.220001,1998-01-27,SP,Graz,1998-02-05,Ernst Handel,3,Austria,1998-02-24,ERNSH,2
10855,99508,2743 Bering St.,170.970001,1998-01-27,AK,Anchorage,1998-02-04,Old World Delicatessen,3,USA,1998-02-24,OLDWO,1
10856,05023,Mataderos  2312,58.4300003,1998-01-28,SP,México D.F.,1998-02-10,Antonio Moreno Taquería,3,Mexico,1998-02-25,ANTON,2
10857,S-958 22,Berguvsvägen  8,188.850006,1998-01-28,SP,Luleå,1998-02-06,Berglunds snabbköp,8,Sweden,1998-02-25,BERGS,2
10858,78000,"67, avenue de l'Europe",52.5099983,1998-01-29,SP,Versailles,1998-02-03,La corne d'abondance,2,France,1998-02-26,LACOR,1
10859,80805,Berliner Platz 43,76.0999985,1998-01-29,SP,München,1998-02-02,Frankenversand,1,Germany,1998-02-26,FRANK,2
10860,44000,"54, rue Royale",19.2600002,1998-01-29,SP,Nantes,1998-02-04,France restauration,3,France,1998-02-26,FRANR,3
10861,98124,1029 - 12th Ave. S.,14.9300003,1998-01-30,WA,Seattle,1998-02-17,White Clover Markets,4,USA,1998-02-27,WHITC,2
10862,60528,Magazinweg 7,53.2299995,1998-01-30,SP,Frankfurt a.M.,1998-02-02,Lehmanns Marktstand,8,Germany,1998-03-13,LEHMS,2
10863,5022,Carrera 22 con Ave. Carlos Soublette #8-35,30.2600002,1998-02-02,Táchira,San Cristóbal,1998-02-17,HILARION-Abastos,4,Venezuela,1998-03-02,HILAA,2
10864,CO7 6JX,Brook Farm Stratford St. Mary,3.03999996,1998-02-02,Essex,Colchester,1998-02-09,Around the Horn,4,UK,1998-03-02,AROUT,2
10865,01307,Taucherstraße 10,348.140015,1998-02-02,SP,Cunewalde,1998-02-12,QUICK-Stop,2,Germany,1998-02-16,QUICK,1
10866,S-958 22,Berguvsvägen  8,109.110001,1998-02-03,SP,Luleå,1998-02-12,Berglunds snabbköp,5,Sweden,1998-03-03,BERGS,1
10867,97219,89 Chiaroscuro Rd.,1.92999995,1998-02-03,OR,Portland,1998-02-11,Lonesome Pine Restaurant,6,USA,1998-03-17,LONEP,1
10868,05487-020,"Alameda dos Canàrios, 891",191.270004,1998-02-04,SP,Sao Paulo,1998-02-23,Queen Cozinha,7,Brazil,1998-03-04,QUEEN,2
10869,OX15 4NB,90 Wadhurst Rd.,143.279999,1998-02-04,SP,London,1998-02-09,Seven Seas Imports,5,UK,1998-03-04,SEVES,1
10870,01-012,ul. Filtrowa 68,12.04,1998-02-04,SP,Warszawa,1998-02-13,Wolski Zajazd,5,Poland,1998-03-04,WOLZA,3
10871,13008,"12, rue des Bouchers",112.269997,1998-02-05,SP,Marseille,1998-02-10,Bon app',9,France,1998-03-05,BONAP,2
10872,41101,"C/ Romero, 33",175.320007,1998-02-05,SP,Sevilla,1998-02-09,Godos Cocina Típica,5,Spain,1998-03-05,GODOS,2
10873,21240,Keskuskatu 45,0.819999993,1998-02-06,SP,Helsinki,1998-02-09,Wilman Kala,4,Finland,1998-03-06,WILMK,1
10874,41101,"C/ Romero, 33",19.5799999,1998-02-06,SP,Sevilla,1998-02-11,Godos Cocina Típica,5,Spain,1998-03-06,GODOS,2
10875,S-958 22,Berguvsvägen  8,32.3699989,1998-02-06,SP,Luleå,1998-03-03,Berglunds snabbköp,4,Sweden,1998-03-06,BERGS,2
10876,13008,"12, rue des Bouchers",60.4199982,1998-02-09,SP,Marseille,1998-02-12,Bon app',7,France,1998-03-09,BONAP,3
10877,02389-890,"Av. Copacabana, 267",38.0600014,1998-02-09,RJ,Rio de Janeiro,1998-02-19,Ricardo Adocicados,1,Brazil,1998-03-09,RICAR,1
10878,01307,Taucherstraße 10,46.6899986,1998-02-10,SP,Cunewalde,1998-02-12,QUICK-Stop,4,Germany,1998-03-10,QUICK,1
10879,21240,Keskuskatu 45,8.5,1998-02-10,SP,Helsinki,1998-02-12,Wilman Kala,3,Finland,1998-03-10,WILMK,3
10880,S-844 67,Åkergatan 24,88.0100021,1998-02-10,SP,Bräcke,1998-02-18,Folk och fä HB,7,Sweden,1998-03-24,FOLKO,1
10881,1010,Cerrito 333,2.83999991,1998-02-11,SP,Buenos Aires,1998-02-18,Cactus Comidas para llevar,4,Argentina,1998-03-11,CACTU,1
10882,83720,187 Suffolk Ln.,23.1000004,1998-02-11,ID,Boise,1998-02-20,Save-a-lot Markets,4,USA,1998-03-11,SAVEA,3
10883,97219,89 Chiaroscuro Rd.,0.529999971,1998-02-12,OR,Portland,1998-02-20,Lonesome Pine Restaurant,8,USA,1998-03-12,LONEP,3
10884,94117,87 Polk St. Suite 5,90.9700012,1998-02-12,CA,San Francisco,1998-02-13,Let's Stop N Shop,4,USA,1998-03-12,LETSS,2
10885,B-6000,"Boulevard Tirou, 255",5.63999987,1998-02-12,SP,Charleroi,1998-02-18,Suprêmes délices,6,Belgium,1998-03-12,SUPRD,3
10886,05454-876,"Rua do Paço, 67",4.98999977,1998-02-13,RJ,Rio de Janeiro,1998-03-02,Hanari Carnes,1,Brazil,1998-03-13,HANAR,1
10887,8022,"Rambla de Cataluña, 23",1.25,1998-02-13,SP,Barcelona,1998-02-16,Galería del gastronómo,8,Spain,1998-03-13,GALED,3
10888,41101,"C/ Romero, 33",51.8699989,1998-02-16,SP,Sevilla,1998-02-23,Godos Cocina Típica,1,Spain,1998-03-16,GODOS,2
10889,87110,2817 Milton Dr.,280.609985,1998-02-16,NM,Albuquerque,1998-02-23,Rattlesnake Canyon Grocery,9,USA,1998-03-16,RATTC,3
10890,44000,"67, rue des Cinquante Otages",32.7599983,1998-02-16,SP,Nantes,1998-02-18,Du monde entier,7,France,1998-03-16,DUMON,1
10891,60528,Magazinweg 7,20.3700008,1998-02-17,SP,Frankfurt a.M.,1998-02-19,Lehmanns Marktstand,7,Germany,1998-03-17,LEHMS,2
10892,B-1180,Rue Joseph-Bens 532,120.269997,1998-02-17,SP,Bruxelles,1998-02-19,Maison Dewey,4,Belgium,1998-03-17,MAISD,2
10893,14776,Maubelstr. 90,77.7799988,1998-02-18,SP,Brandenburg,1998-02-20,Königlich Essen,9,Germany,1998-03-18,KOENE,2
10894,83720,187 Suffolk Ln.,116.129997,1998-02-18,ID,Boise,1998-02-20,Save-a-lot Markets,1,USA,1998-03-18,SAVEA,1
10895,8010,Kirchgasse 6,162.75,1998-02-18,SP,Graz,1998-02-23,Ernst Handel,3,Austria,1998-03-18,ERNSH,1
10896,B-1180,Rue Joseph-Bens 532,32.4500008,1998-02-19,SP,Bruxelles,1998-02-27,Maison Dewey,7,Belgium,1998-03-19,MAISD,3
10897,83720,8 Johnstown Road,603.539978,1998-02-19,Co. Cork,Cork,1998-02-25,Hungry Owl All-Night Grocers,3,Ireland,1998-03-19,HUNGO,2
10898,1010,Ing. Gustavo Moncada 8585 Piso 20-A,1.26999998,1998-02-20,SP,Buenos Aires,1998-03-06,Océano Atlántico Ltda.,4,Argentina,1998-03-20,OCEAN,2
10899,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,1.21000004,1998-02-20,Lara,Barquisimeto,1998-02-26,LILA-Supermercado,5,Venezuela,1998-03-20,LILAS,3
10900,08737-363,"Rua do Mercado, 12",1.65999997,1998-02-20,SP,Resende,1998-03-04,Wellington Importadora,1,Brazil,1998-03-20,WELLI,2
10901,5022,Carrera 22 con Ave. Carlos Soublette #8-35,62.0900002,1998-02-23,Táchira,San Cristóbal,1998-02-26,HILARION-Abastos,4,Venezuela,1998-03-23,HILAA,1
10902,S-844 67,Åkergatan 24,44.1500015,1998-02-23,SP,Bräcke,1998-03-03,Folk och fä HB,1,Sweden,1998-03-23,FOLKO,1
10903,05454-876,"Rua do Paço, 67",36.7099991,1998-02-24,RJ,Rio de Janeiro,1998-03-04,Hanari Carnes,3,Brazil,1998-03-24,HANAR,3
10904,98124,1029 - 12th Ave. S.,162.949997,1998-02-24,WA,Seattle,1998-02-27,White Clover Markets,3,USA,1998-03-24,WHITC,3
10905,08737-363,"Rua do Mercado, 12",13.7200003,1998-02-24,SP,Resende,1998-03-06,Wellington Importadora,9,Brazil,1998-03-24,WELLI,2
10906,01-012,ul. Filtrowa 68,26.2900009,1998-02-25,SP,Warszawa,1998-03-03,Wolski Zajazd,4,Poland,1998-03-11,WOLZA,3
10907,75016,"25, rue Lauriston",9.18999958,1998-02-25,SP,Paris,1998-02-27,Spécialités du monde,6,France,1998-03-25,SPECD,3
10908,42100,Strada Provinciale 124,32.9599991,1998-02-26,SP,Reggio Emilia,1998-03-06,Reggiani Caseifici,4,Italy,1998-03-26,REGGC,2
10909,4110,Erling Skakkes gate 78,53.0499992,1998-02-26,SP,Stavern,1998-03-10,Santé Gourmet,1,Norway,1998-03-26,SANTG,2
10910,21240,Keskuskatu 45,38.1100006,1998-02-26,SP,Helsinki,1998-03-04,Wilman Kala,1,Finland,1998-03-26,WILMK,3
10911,41101,"C/ Romero, 33",38.1899986,1998-02-26,SP,Sevilla,1998-03-05,Godos Cocina Típica,3,Spain,1998-03-26,GODOS,1
10912,83720,8 Johnstown Road,580.909973,1998-02-26,Co. Cork,Cork,1998-03-18,Hungry Owl All-Night Grocers,2,Ireland,1998-03-26,HUNGO,2
10913,05487-020,"Alameda dos Canàrios, 891",33.0499992,1998-02-26,SP,Sao Paulo,1998-03-04,Queen Cozinha,4,Brazil,1998-03-26,QUEEN,1
10914,05487-020,"Alameda dos Canàrios, 891",21.1900005,1998-02-27,SP,Sao Paulo,1998-03-02,Queen Cozinha,6,Brazil,1998-03-27,QUEEN,1
10915,05033,Avda. Azteca 123,3.50999999,1998-02-27,SP,México D.F.,1998-03-02,Tortuga Restaurante,2,Mexico,1998-03-27,TORTU,2
10916,1010,Av. del Libertador 900,63.7700005,1998-02-27,SP,Buenos Aires,1998-03-09,Rancho grande,1,Argentina,1998-03-27,RANCH,2
10917,28001,"Gran Vía, 1",8.28999996,1998-03-02,SP,Madrid,1998-03-11,Romero y tomillo,4,Spain,1998-03-30,ROMEY,2
10918,T2F 8M4,23 Tsawassen Blvd.,48.8300018,1998-03-02,BC,Tsawassen,1998-03-11,Bottom-Dollar Markets,3,Canada,1998-03-30,BOTTM,3
10919,4980,Ave. 5 de Mayo Porlamar,19.7999992,1998-03-02,Nueva Esparta,I. de Margarita,1998-03-04,LINO-Delicateses,2,Venezuela,1998-03-30,LINOD,2
10920,CO7 6JX,Brook Farm Stratford St. Mary,29.6100006,1998-03-03,Essex,Colchester,1998-03-09,Around the Horn,4,UK,1998-03-31,AROUT,2
10921,8200,Smagsloget 45,176.479996,1998-03-03,SP,Århus,1998-03-09,Vaffeljernet,1,Denmark,1998-04-14,VAFFE,1
10922,05454-876,"Rua do Paço, 67",62.7400017,1998-03-03,RJ,Rio de Janeiro,1998-03-05,Hanari Carnes,5,Brazil,1998-03-31,HANAR,3
10923,31000,1 rue Alsace-Lorraine,68.2600021,1998-03-03,SP,Toulouse,1998-03-13,La maison d'Asie,7,France,1998-04-14,LAMAI,3
10924,S-958 22,Berguvsvägen  8,151.520004,1998-03-04,SP,Luleå,1998-04-08,Berglunds snabbköp,3,Sweden,1998-04-01,BERGS,2
10925,05454-876,"Rua do Paço, 67",2.26999998,1998-03-04,RJ,Rio de Janeiro,1998-03-13,Hanari Carnes,3,Brazil,1998-04-01,HANAR,1
10926,05021,Avda. de la Constitución 2222,39.9199982,1998-03-04,SP,México D.F.,1998-03-11,Ana Trujillo Emparedados y helados,4,Mexico,1998-04-01,ANATR,3
10927,78000,"67, avenue de l'Europe",19.7900009,1998-03-05,SP,Versailles,1998-04-08,La corne d'abondance,4,France,1998-04-02,LACOR,1
10928,8022,"Rambla de Cataluña, 23",1.36000001,1998-03-05,SP,Barcelona,1998-03-18,Galería del gastronómo,1,Spain,1998-04-02,GALED,1
10929,80805,Berliner Platz 43,33.9300003,1998-03-05,SP,München,1998-03-12,Frankenversand,6,Germany,1998-04-02,FRANK,1
10930,B-6000,"Boulevard Tirou, 255",15.5500002,1998-03-06,SP,Charleroi,1998-03-18,Suprêmes délices,4,Belgium,1998-04-17,SUPRD,3
10931,1204,Starenweg 5,13.6000004,1998-03-06,SP,Genève,1998-03-19,Richter Supermarkt,4,Switzerland,1998-03-20,RICSU,2
10932,13008,"12, rue des Bouchers",134.639999,1998-03-06,SP,Marseille,1998-03-24,Bon app',8,France,1998-04-03,BONAP,1
10933,PO31 7PJ,Garden House Crowther Way,54.1500015,1998-03-06,Isle of Wight,Cowes,1998-03-16,Island Trading,6,UK,1998-04-03,ISLAT,3
10934,60528,Magazinweg 7,32.0099983,1998-03-09,SP,Frankfurt a.M.,1998-03-12,Lehmanns Marktstand,3,Germany,1998-04-06,LEHMS,3
10935,08737-363,"Rua do Mercado, 12",47.5900002,1998-03-09,SP,Resende,1998-03-18,Wellington Importadora,4,Brazil,1998-04-06,WELLI,3
10936,97403,2732 Baker Blvd.,33.6800003,1998-03-09,OR,Eugene,1998-03-18,Great Lakes Food Market,3,USA,1998-04-06,GREAL,2
10937,1010,Cerrito 333,31.5100002,1998-03-10,SP,Buenos Aires,1998-03-13,Cactus Comidas para llevar,7,Argentina,1998-03-24,CACTU,3
10938,01307,Taucherstraße 10,31.8899994,1998-03-10,SP,Cunewalde,1998-03-16,QUICK-Stop,3,Germany,1998-04-07,QUICK,2
10939,24100,Via Ludovico il Moro 22,76.3300018,1998-03-10,SP,Bergamo,1998-03-13,Magazzini Alimentari Riuniti,2,Italy,1998-04-07,MAGAA,2
10940,13008,"12, rue des Bouchers",19.7700005,1998-03-11,SP,Marseille,1998-03-23,Bon app',8,France,1998-04-08,BONAP,3
10941,83720,187 Suffolk Ln.,400.809998,1998-03-11,ID,Boise,1998-03-20,Save-a-lot Markets,7,USA,1998-04-08,SAVEA,2
10942,42100,Strada Provinciale 124,17.9500008,1998-03-11,SP,Reggio Emilia,1998-03-18,Reggiani Caseifici,9,Italy,1998-04-08,REGGC,3
10943,EC2 5NT,Fauntleroy Circus,2.17000008,1998-03-11,SP,London,1998-03-19,B's Beverages,4,UK,1998-04-08,BSBEV,2
10944,T2F 8M4,23 Tsawassen Blvd.,52.9199982,1998-03-12,BC,Tsawassen,1998-03-13,Bottom-Dollar Markets,6,Canada,1998-03-26,BOTTM,3
10945,04179,Heerstr. 22,10.2200003,1998-03-12,SP,Leipzig,1998-03-18,Morgenstern Gesundkost,4,Germany,1998-04-09,MORGK,1
10946,8200,Smagsloget 45,27.2000008,1998-03-12,SP,Århus,1998-03-19,Vaffeljernet,1,Denmark,1998-04-09,VAFFE,2
10947,EC2 5NT,Fauntleroy Circus,3.25999999,1998-03-13,SP,London,1998-03-16,B's Beverages,3,UK,1998-04-10,BSBEV,2
10948,41101,"C/ Romero, 33",23.3899994,1998-03-13,SP,Sevilla,1998-03-19,Godos Cocina Típica,3,Spain,1998-04-10,GODOS,3
10949,T2F 8M4,23 Tsawassen Blvd.,74.4400024,1998-03-13,BC,Tsawassen,1998-03-17,Bottom-Dollar Markets,2,Canada,1998-04-10,BOTTM,3
10950,24100,Via Ludovico il Moro 22,2.5,1998-03-16,SP,Bergamo,1998-03-23,Magazzini Alimentari Riuniti,1,Italy,1998-04-13,MAGAA,2
10951,1204,Starenweg 5,30.8500004,1998-03-16,SP,Genève,1998-04-07,Richter Supermarkt,9,Switzerland,1998-04-27,RICSU,2
10952,12209,Obere Str. 57,40.4199982,1998-03-16,SP,Berlin,1998-03-24,Alfred's Futterkiste,1,Germany,1998-04-27,ALFKI,1
10953,CO7 6JX,Brook Farm Stratford St. Mary,23.7199993,1998-03-16,Essex,Colchester,1998-03-25,Around the Horn,9,UK,1998-03-30,AROUT,2
